-4.4857783,3.0954129,3.5988206
-4.5462408,3.2762300,3.6610987
-4.6024408,3.4653674,3.7233767
-4.6544941,3.6604834,3.7856547
-4.7025166,3.8592365,3.8479328
-4.7466242,4.0592849,3.9102108
-4.7868229,4.2581087,3.9815594
-4.8231633,4.4558067,4.0545346
-4.8555689,4.6528728,4.1275098
-4.8839455,4.8497199,4.2004850
-4.9081988,5.0467607,4.2734602
-4.9283084,5.2449335,4.3531737
-4.9444066,5.4440084,4.4360317
-4.9568134,5.6435889,4.5188898
-4.9658801,5.8435331,4.6017478
-4.9719581,6.0436994,4.6846059
-4.9753924,6.2437064,4.7703085
-4.9764659,6.4435343,4.8584652
-4.9753903,6.6434163,4.9466220
-4.9723703,6.8433783,5.0347788
-4.9676103,7.0434461,5.1229355
-4.9613253,7.2433355,5.2111855
-4.9537142,7.4428634,5.2995876
-4.9449201,7.6425297,5.3879896
-4.9350983,7.8423285,5.4763916
-4.9244039,8.0422541,5.5647937
-4.9130023,8.2421263,5.6522609
-4.9010495,8.4414304,5.7360449
-4.8885597,8.6408611,5.8198289
-4.8755754,8.8404279,5.9036129
-4.8621392,9.0401404,5.9873969
-4.8482941,9.2400056,6.0711596
-4.8341296,9.4390830,6.1456982
-4.8195182,9.6383166,6.2202368
-4.8043763,9.8376998,6.2947754
-4.7886206,10.0372260,6.3693140
-4.7721674,10.2368885,6.4438526
-4.7549988,10.4358872,6.4626980
-4.7369506,10.6347749,6.4655901
-4.7178659,10.8337646,6.4684822
-4.6976068,11.0328422,6.4713742
-4.6760354,11.2319938,6.4742663
-4.6530813,11.4306366,6.4281395
-4.6286038,11.6287949,6.3377613
-4.6023916,11.8269354,6.2473831
-4.5742902,12.0250120,6.1570049
-4.5441453,12.2229784,6.0666267
-4.5118574,12.4204652,5.9780553
-4.4774299,12.6167787,5.8950471
-4.4406246,12.8129392,5.8120389
-4.4013657,13.0089755,5.7290306
-4.3595777,13.2049160,5.6460224
-4.3151849,13.4007895,5.5630142
-4.2685325,13.5950690,5.4825999
-4.2194965,13.7890264,5.4023830
-4.1682972,13.9825950,5.3221661
-4.1151822,14.1755919,5.2419492
-4.0603991,14.3678340,5.1617323
-4.0028495,14.5635311,5.0798661
-3.9425978,14.7605775,4.9967475
-3.8801281,14.9539916,4.9136289
-3.8149342,15.1421598,4.8305102
-3.7465094,15.3234685,4.7473916
-3.6696239,15.5070554,4.6621410
-3.5814984,15.6948311,4.5739245
-3.4889763,15.8727501,4.4857080
-3.3927338,16.0426772,4.3974914
-3.2934469,16.2064773,4.3092749
-3.1858973,16.3744102,4.2272974
-3.0741854,16.5388584,4.1456515
-2.9572737,16.7001003,4.0640056
-2.8338335,16.8588816,3.9823597
-2.7090252,17.0083843,3.9141157
-2.5786681,17.1532610,3.8509997
-2.4394554,17.2958288,3.7878836
-2.2904104,17.4355114,3.7247676
-2.1346014,17.5684468,3.6635725
-1.9851545,17.6844249,3.6101816
-1.8260726,17.7962004,3.5567908
-1.6567422,17.9027795,3.5033999
-1.4765501,18.0031687,3.4500091
-1.2855833,18.0960576,3.3961851
-1.1052532,18.1722389,3.3294259
-0.9176247,18.2412410,3.2626667
-0.7248999,18.3023674,3.1959075
-0.5292811,18.3549215,3.1291482
-0.3329705,18.3982069,3.0623890
-0.1337090,18.4321731,2.9855126
0.0765222,18.4562974,2.8752676
0.2817222,18.4670241,2.7650227
0.4809458,18.4637750,2.6547777
0.6732478,18.4459715,2.5445328
0.8576833,18.4130353,2.4342878
1.0603376,18.3557844,2.4836438
1.2512722,18.2798320,2.5403510
1.4281225,18.1885950,2.5970582
1.5898394,18.0851934,2.6537654
1.7462424,17.9635276,2.7219862
1.8972214,17.8215642,2.8054853
2.0303003,17.6737124,2.8889844
2.1494158,17.5229785,2.9724835
2.2632373,17.3652189,3.0628797
2.3722076,17.2016303,3.1577358
