-0.6521060,2.2106843,4.5366026
-0.5054303,2.3549091,4.4070245
-0.3691866,2.4947004,4.2895899
-0.2339930,2.6366240,4.1749790
-0.0963291,2.7809064,4.0603682
0.0446784,2.9251056,3.9457574
0.1899031,3.0667795,3.8311465
0.3405207,3.2037499,3.7223558
0.5001455,3.3363427,3.6789002
0.6642769,3.4600785,3.6354446
0.8313673,3.5737606,3.5919890
0.9998694,3.6761921,3.5485335
1.1682356,3.7661761,3.5050779
1.3515077,3.8494473,3.4363469
1.5487815,3.9220334,3.3410373
1.7420465,3.9772017,3.2457277
1.9310272,4.0171716,3.1504181
2.1154477,4.0441624,3.0551084
2.3171730,4.0617955,2.9143652
2.5179035,4.0692805,2.7653935
2.7151074,4.0697625,2.6164218
2.9103478,4.0668672,2.4674500
3.1254156,4.0624596,2.1145554
3.3356577,4.0480578,1.7104454
3.5230956,4.0098453,1.3063355
3.6799619,3.9302920,1.0986291
3.8048139,3.7886275,1.5062700
3.8946297,3.6085831,1.9139108
3.9671265,3.4166318,2.2943046
4.0272788,3.2513455,2.5249976
4.0885594,3.0730380,2.7556905
4.1510279,2.8705007,2.9863835
4.2074610,2.6617102,3.1852567
4.2517314,2.4816670,3.3258191
4.2978893,2.2890791,3.4663814
4.3468919,2.0892133,3.6069437
4.3996963,1.8873360,3.7475060
4.4572597,1.6887138,3.8880683
4.5244749,1.4867243,3.9981607
4.5988319,1.2916130,4.0982903
4.6777445,1.1064814,4.1984198
4.7598368,0.9304644,4.2985494
4.8437328,0.7626972,4.3986790
4.9367781,0.5862448,4.4564815
5.0363706,0.4066051,4.4834566
5.1368899,0.2349326,4.5104318
5.2390566,0.0701091,4.5374070
5.3444596,-0.0902669,4.5641962
5.4570815,-0.2516909,4.5901571
5.5742329,-0.4100782,4.6161181
5.6970148,-0.5673061,4.6420790
5.8265285,-0.7252515,4.6680399
5.9470519,-0.8662781,4.6141901
6.0742301,-1.0093183,4.5583885
6.2094693,-1.1552930,4.5025870
6.3537857,-1.3046585,4.4467854
6.5030335,-1.4528527,4.3782689
6.6375064,-1.5818991,4.2525352
6.7780889,-1.7140735,4.1268015
6.9237013,-1.8496085,4.0010678
7.0732642,-1.9887367,3.8753341
7.2256981,-2.1316907,3.7496004
7.3812465,-2.2799820,3.6330112
7.5384380,-2.4338100,3.5333610
7.6898264,-2.5879082,3.4337109
7.8302668,-2.7392023,3.3340607
7.9546142,-2.8846182,3.2344106
8.0577236,-3.0210819,3.1347604
8.1720071,-3.2205826,3.0713125
8.2358834,-3.4174719,3.0264241
8.2601847,-3.5734561,2.9815357
8.2933129,-3.7395424,2.9163936
8.3279438,-3.9414994,2.8463290
8.3359393,-4.1203926,2.7802525
8.3310834,-4.3105933,2.7150373
8.3141186,-4.5232676,2.6498222
8.2838369,-4.7474169,2.5846071
8.2458693,-4.9435641,2.6075926
8.1965304,-5.1376557,2.6314614
8.1352617,-5.3279385,2.6553301
8.0615544,-5.5123598,2.6791989
7.9738613,-5.6908704,2.7102474
7.8718252,-5.8616735,2.7467603
7.7561903,-6.0229470,2.7832731
7.6270196,-6.1744520,2.8197860
7.4862309,-6.3142579,2.8738940
7.3392821,-6.4392502,2.9862559
7.1814003,-6.5563724,3.0986177
7.0134728,-6.6666471,3.2109795
6.8363867,-6.7710964,3.3233414
6.6647072,-6.8635913,3.4259393
6.4933700,-6.9484238,3.5233025
6.3146276,-7.0292934,3.6206658
6.1278002,-7.1059250,3.7180290
5.9322075,-7.1780433,3.8153923
5.7407818,-7.2411552,3.9080365
5.5558126,-7.2956722,3.9958466
5.3649898,-7.3457184,4.0836568
5.1693417,-7.3907909,4.1714669
4.9698967,-7.4303871,4.2592770
4.7676832,-7.4640045,4.3470872
4.5626961,-7.4913304,4.4362965
4.3566594,-7.5129920,4.5266117
4.1523250,-7.5306321,4.6169269
3.9516260,-7.5460518,4.7072421
3.7564951,-7.5610520,4.7975573
3.5688652,-7.5774336,4.8878725
3.3640683,-7.6001640,4.9803269
3.1588841,-7.6292387,5.0737989
2.9635556,-7.6625837,5.1672709
2.7749576,-7.6993768,5.2607428
2.5899646,-7.7387961,5.3542148
2.3959750,-7.7824420,5.3912810
2.2012636,-7.8287775,5.4205176
2.0078196,-7.8780336,5.4497542
1.8162587,-7.9307437,5.4789908
1.6266534,-7.9876072,5.4846257
1.4385950,-8.0493167,5.4474651
1.2521595,-8.1160696,5.4103044
1.0663739,-8.1883400,5.3731437
0.8802654,-8.2666023,5.3359831
0.7034697,-8.3463852,5.2956120
0.5270952,-8.4312298,5.2547551
0.3496702,-8.5218629,5.2138981
0.1712997,-8.6183230,5.1730412
-0.0067255,-8.7199538,5.1308875
-0.1704372,-8.8183891,5.0723845
-0.3345027,-8.9228303,5.0138814
-0.4986779,-9.0343185,4.9553784
-0.6627190,-9.1538947,4.8968754
-0.8263820,-9.2826000,4.8383723
-0.9724101,-9.4062874,4.7334481
-1.1141811,-9.5339654,4.6172807
-1.2563437,-9.6684699,4.5011133
-1.3993953,-9.8092363,4.3849459
-1.5438335,-9.9557001,4.2687785
-1.6901557,-10.1072967,4.1526112
-1.8304934,-10.2545224,4.0444843
-1.9701901,-10.4007123,3.9390806
-2.1120071,-10.5461996,3.8336769
